ENSG-ID	RPKM U2OS	
ENSG00000088038	1.778717	
ENSG00000079277	0.6621869	
ENSG00000109943	0	
ENSG00000162456	0	
ENSG00000141577	4.712426	
ENSG00000197587	0	
ENSG00000133619	2.307856	
ENSG00000185674	0	
ENSG00000233065	0	
ENSG00000113924	0	
ENSG00000154127	7.970396	
ENSG00000221871	0.5406793	
ENSG00000181409	0.3478735	
ENSG00000133624	0	
ENSG00000065518	75.9021	
ENSG00000105618	24.70366	
ENSG00000181220	1.76827	
ENSG00000158411	2.319492	
ENSG00000117480	0.1253882	
ENSG00000196453	1.444575	
ENSG00000163430	145.9964	
ENSG00000105619	5.387355	
ENSG00000117481	5.623479	
ENSG00000163428	18.53222	
ENSG00000144182	4.670833333	
ENSG00000173660	37.09323	
ENSG00000175697	0.6424692	
ENSG00000170260	0.9167956	
ENSG00000170909	0.2552385	
ENSG00000137642	2.431869	
ENSG00000109929	5.032381	
ENSG00000082701	17.97938	
ENSG00000175866	5.214917	
ENSG00000170265	0.494444444	
ENSG00000175901	7.326748	
ENSG00000132128	16.42437	
ENSG00000175911	1.477441	
ENSG00000152894	3.014304	
ENSG00000172673	0	
ENSG00000204947	0	
ENSG00000176108	13.31215	
ENSG00000170906	9.949714	
ENSG00000109927	0.1080174	
ENSG00000184530	0	
ENSG00000144852	0.1798296	
ENSG00000197024	1.520736	
ENSG00000026559	4.349617	
ENSG00000214338	0.835374	
ENSG00000197362	1.376353	
ENSG00000154114	3.474502	
ENSG00000085999	6.761573	
ENSG00000189068	1.329084	
ENSG00000171357	0.8826999	
ENSG00000155660	29.61815	
ENSG00000130433	3.278137	
ENSG00000141564	4.248701	
ENSG00000189367	0.835374	
ENSG00000142408	0.4933651	
ENSG00000149403	0.3769537	
ENSG00000135951	0.3309673	
ENSG00000204306	0	
ENSG00000171246	0.1714422	
ENSG00000105605	3.727831	
ENSG00000183833	0	
ENSG00000234591	0	
ENSG00000173818	6.445333	
ENSG00000106462	5.294125	
ENSG00000138495	3.856334	
ENSG00000237199	0.4679373	
ENSG00000196872	1.325076	
ENSG00000085998	13.80436	
ENSG00000126583	0.3724948	
ENSG00000093144	17.41005	
ENSG00000055130	4.152576	
ENSG00000170279	0	
ENSG00000121577	0.3073292	
ENSG00000230591	0	
ENSG00000196914	7.89607	
ENSG00000179820	0.7210976	
ENSG00000118518	6.834857	
ENSG00000117472	1.990415	
ENSG00000144837	0	
ENSG00000203827	0	
ENSG00000181264	7.624212	
ENSG00000071073	0.8282016	
ENSG00000144843	0.3858946	
ENSG00000173821	7.741772	
ENSG00000146374	0	
ENSG00000174469	4.720967	
ENSG00000237800	0	
ENSG00000203760	25.46806	
ENSG00000137709	0	
ENSG00000121594	0	
ENSG00000115446	17.39987	
ENSG00000184232	6.636613	
ENSG00000114805	0.3477967	
ENSG00000176984	0	
ENSG00000142405	0.1452561	
ENSG00000183513	11.78492	
ENSG00000204595	0	
ENSG00000180843	13.81345	
ENSG00000113845	24.65334	
ENSG00000225899	0	
ENSG00000188666	0	
ENSG00000137699	0.4632858	
ENSG00000196511	0.2524795	
ENSG00000106410	0	
ENSG00000230786	1.589382	
ENSG00000066651	5.810338	
ENSG00000181045	3.247796	
ENSG00000163389	7.723021	
ENSG00000111911	2.223993	
ENSG00000040933	14.23739	
ENSG00000171772	1.589382	
ENSG00000110400	1.660566	
ENSG00000130844	3.942028	
ENSG00000181523	1.683763	
ENSG00000050327	0	
ENSG00000213777	0	
ENSG00000198346	0.6677157	
ENSG00000221970	0	
ENSG00000086015	27.86576	
ENSG00000228960	0	
ENSG00000215891	0	
ENSG00000204959	0	
ENSG00000176142	1.687854	
ENSG00000145949	0	
ENSG00000144191	0	
ENSG00000154096	56.41708	
ENSG00000170356	0	
ENSG00000212807	0	
ENSG00000031081	5.596479	
ENSG00000197429	3.323105	
ENSG00000222000	0	
ENSG00000159596	11.96267	
ENSG00000213214	0	
ENSG00000111912	4.938387	
ENSG00000160336	4.404201	
ENSG00000141527	0	
ENSG00000225932	0	
ENSG00000130649	0	
ENSG00000221989	0	
ENSG00000221938	0	
ENSG00000221858	0	
ENSG00000221933	0	
ENSG00000221836	0	
ENSG00000196417	1.680158	
ENSG00000135547	0	
ENSG00000221813	0	
ENSG00000036672	0	
ENSG00000213215	0	
ENSG00000111906	11.22022	
ENSG00000221910	0	
ENSG00000203326	0.7846221	
ENSG00000214279	0.6427013	
ENSG00000170389	0	
ENSG00000141543	18.81975	
ENSG00000121578	5.89302	
ENSG00000213799	0.835942	
ENSG00000159592	25.07191	
ENSG00000198420	1.291507	
ENSG00000235718	0	
ENSG00000163098	0	
ENSG00000189348	0	
ENSG00000174677	0	
ENSG00000114638	0	
ENSG00000148824	14.72698	
ENSG00000223953	0	
ENSG00000173456	9.873561	
ENSG00000196131	0	
ENSG00000111907	2.674439	
ENSG00000233768	0	
ENSG00000159588	1.086649	
ENSG00000163424	0	
ENSG00000171298	2.191531	
ENSG00000188699	10.56415	
ENSG00000197928	0	
ENSG00000146373	22.60397	
ENSG00000188580	0	
ENSG00000204597	1.371357	
ENSG00000213801	0	
ENSG00000168658	0	
ENSG00000159860	0	
ENSG00000197497	6.522006	
ENSG00000076706	31.9827	
ENSG00000141519	2.08125	
ENSG00000144847	1.142719	
ENSG00000170379	0	
ENSG00000148832	0.4352865	
ENSG00000127884	9.13854	
ENSG00000167291	6.725539	
ENSG00000185899	0	
ENSG00000221855	0	
ENSG00000197937	6.522006	
ENSG00000110395	3.280397	
ENSG00000132780	26.82284	
ENSG00000185565	1.374825	
ENSG00000141582	8.096305	
ENSG00000172020	0.5457442	
ENSG00000237839	0	
ENSG00000148803	4.164732	
ENSG00000141570	0	
ENSG00000204313	0	
ENSG00000075568	2.075866	
ENSG00000146904	0	
ENSG00000186439	0	
ENSG00000170954	1.84621	
ENSG00000165828	0	
ENSG00000235457	0.5313685	
ENSG00000173894	26.29065	
ENSG00000182156	0	
ENSG00000214105	0	
ENSG00000146352	0.5313685	
ENSG00000117448	43.65472	
ENSG00000229902	0.2106987	
ENSG00000130643	0.2933408	
ENSG00000115085	0	
ENSG00000181722	6.270648	
ENSG00000172594	1.275727	
ENSG00000172367	0	
ENSG00000198546	16.83875	
ENSG00000164434	0.2120407	
ENSG00000170949	4.142559	
ENSG00000159840	10.45481	
ENSG00000181847	0	
ENSG00000174255	0	
ENSG00000117450	138.2554	
ENSG00000167281	0.2106987	
ENSG00000115073	18.13742	
ENSG00000180257	2.519881	
ENSG00000221874	0.9984266	
ENSG00000132763	7.102874	
ENSG00000213793	0	
ENSG00000135549	41.86405	
ENSG00000130640	11.06986	
ENSG00000167280	6.325758	
ENSG00000236624	2.976294	
ENSG00000159784	2.404129	
ENSG00000135940	100.2691	
ENSG00000160703	2.546045	
ENSG00000151577	0	
ENSG00000111897	21.51655	
ENSG00000182986	2.519881	
ENSG00000235164	0	
ENSG00000224474	0	
ENSG00000173918	0.1696635	
ENSG00000070759	1.917636	
ENSG00000214112	0.2719169	
ENSG00000188037	0	
ENSG00000204604	2.74016	
ENSG00000151576	5.547009	
ENSG00000172350	0	
ENSG00000132773	11.40311	
ENSG00000171302	44.40641	
ENSG00000025156	6.877244	
ENSG00000152661	8.040747	
ENSG00000151651	0.7012018	
ENSG00000106144	5.534952	
ENSG00000163617	0.3518361	
ENSG00000151650	0	
ENSG00000198538	6.522006	
ENSG00000178826	0.3280304	
ENSG00000189190	0.3673664	
ENSG00000171794	0	
ENSG00000213020	1.256441	
ENSG00000172273	3.091129	
ENSG00000108679	35.47884	
ENSG00000178404	0.2229979	
ENSG00000035862	41.6791	
ENSG00000184307	2.899031	
ENSG00000167766	4.696202	
ENSG00000196912	0.2025402	
ENSG00000172375	1.325636	
ENSG00000197448	10.29651	
ENSG00000171798	0.9496411	
ENSG00000123870	0.2854453	
ENSG00000221937	0	
ENSG00000236398	0	
ENSG00000159763	0	
ENSG00000172269	7.561094	
ENSG00000055483	3.930747	
ENSG00000197177	0	
ENSG00000167562	0.3254648	
ENSG00000188486	38.01846	
ENSG00000111885	7.185036	
ENSG00000179420	0	
ENSG00000178075	1.335431	
ENSG00000179468	0	
ENSG00000225781	0	
ENSG00000132781	2.494434	
ENSG00000186603	0	
ENSG00000198482	2.04106	
ENSG00000114573	4.3625	
ENSG00000162415	0	
ENSG00000198633	0.6112335	
ENSG00000197993	0	
ENSG00000165131	0	
ENSG00000108669	6.833186	
ENSG00000135976	0	
ENSG00000167555	2.878998	
ENSG00000121579	22.22153	
ENSG00000149397	16.67829	
ENSG00000127412	0	
ENSG00000176542	4.555937	
ENSG00000221923	0.2062237	
ENSG00000171811	0.5887361	
ENSG00000167554	2.034234	
ENSG00000111879	0.7025922	
ENSG00000144199	0.3669693	
ENSG00000148826	0	
ENSG00000165125	0	
ENSG00000160695	0.9130277	
ENSG00000111875	13.12688	
ENSG00000126088	32.05802	
ENSG00000198464	1.67103	
ENSG00000072858	0	
ENSG00000196214	7.284722	
ENSG00000163611	3.282563	
ENSG00000068383	13.85532	
ENSG00000197735	0	
ENSG00000180066	0	
ENSG00000152154	1.115568	
ENSG00000213154	0	
ENSG00000126107	4.021826	
ENSG00000198523	0	
ENSG00000106123	5.144211	
ENSG00000187775	0	
ENSG00000149428	21.62212	
ENSG00000171813	1.810465	
ENSG00000087157	18.78478	
ENSG00000206530	0.4153141	
ENSG00000105568	67.79135	
ENSG00000168758	3.821527778	
ENSG00000139675	1.478009	
ENSG00000184557	5.189583333	
ENSG00000204277	0	
ENSG00000196267	1.370306	
ENSG00000070785	8.026538	
ENSG00000137700	9.273149	
ENSG00000213337	2.661773	
ENSG00000204278	0	
ENSG00000204611	8.293064	
ENSG00000111860	1.886622	
ENSG00000148814	1.838944	
ENSG00000196376	0.3842255	
ENSG00000196655	14.58886	
ENSG00000117425	1.019832	
ENSG00000153989	0	
ENSG00000118181	23.35093	
ENSG00000197608	3.868317	
ENSG00000144857	0.7081404	
ENSG00000089685	59.92801	
ENSG00000170315	64.51772	
ENSG00000163126	2.661773	
ENSG00000159247	0	
ENSG00000165752	2.469396	
ENSG00000142556	1.792148	
ENSG00000222009	8.006582	
ENSG00000186166	10.27516	
ENSG00000188396	1.498232	
ENSG00000164465	28.66536	
ENSG00000211739	0	
ENSG00000176302	0	
ENSG00000047932	10.53227	
ENSG00000183077	5.184659	
ENSG00000168763	6.533525	
ENSG00000110375	0	
ENSG00000173846	10.05619	
ENSG00000151640	3.453684	
ENSG00000142959	0.1111798	
ENSG00000158158	2.720983	
ENSG00000167900	57.60032	
ENSG00000186174	1.652266	
ENSG00000160683	0	
ENSG00000197619	8.293064	
ENSG00000142937	60.69691	
ENSG00000108639	11.96803	
ENSG00000176024	3.833147	
ENSG00000171147	0	
ENSG00000187997	0	
ENSG00000163608	8.638451	
ENSG00000110367	15.42569	
ENSG00000176171	0.7680711	
ENSG00000188385	0.2110167	
ENSG00000047936	0.3182085	
ENSG00000198093	6.033859	
ENSG00000170162	2.86348	
ENSG00000163607	8.420801	
ENSG00000183609	0	
ENSG00000204987	0.3365904	
ENSG00000148408	0	
ENSG00000185002	0	
ENSG00000114988	5.098678	
ENSG00000203987	0	
ENSG00000118094	0	
ENSG00000161551	6.033859	
ENSG00000167895	0	
ENSG00000173612	0	
ENSG00000163606	0	
ENSG00000187474	0	
ENSG00000171049	0	
ENSG00000183807	0	
ENSG00000221834	0	
ENSG00000090269	0	
ENSG00000175470	5.811065	
ENSG00000171051	0	
ENSG00000206531	0	
ENSG00000189275	0.4131787	
ENSG00000105509	0	
ENSG00000176769	0	
ENSG00000182310	0.9349359	
ENSG00000227768	3.157626	
ENSG00000108010	2.520138889	
ENSG00000196911	1.931916	
ENSG00000142945	47.69545	
ENSG00000091986	1.65967	
ENSG00000153975	2.020823	
ENSG00000167765	0.1372396	
ENSG00000213818	0.5375612	
ENSG00000105501	0.2053152	
ENSG00000141524	1.647472	
ENSG00000214395	0	
ENSG00000204282	0.292571	
ENSG00000105497	4.430515	
ENSG00000179087	0.179726	
ENSG00000111834	0.2221475	
ENSG00000138459	11.73489	
ENSG00000181090	0.675694444	
ENSG00000019144	35.88088	
ENSG00000165076	0	
ENSG00000108001	0.2670834	
ENSG00000127366	0.4052744	
ENSG00000203993	9.268349	
ENSG00000170430	4.514792	
ENSG00000127364	0.2344394	
ENSG00000095139	21.63981	
ENSG00000078687	0.8522719	
ENSG00000127362	0.2116556	
ENSG00000236952	0	
ENSG00000144848	9.764592	
ENSG00000204283	0	
ENSG00000235935	0	
ENSG00000111832	3.860644	
ENSG00000229070	0	
ENSG00000126106	1.018294	
ENSG00000230085	0	
ENSG00000105492	0	
ENSG00000186265	0.1517634	
ENSG00000164451	0	
ENSG00000213822	0	
ENSG00000148773	6.154681	
ENSG00000178033	1.449045	
ENSG00000106028	23.88224	
ENSG00000214272	0	
ENSG00000118096	4.484094	
ENSG00000173626	0	
ENSG00000197070	11.03385	
ENSG00000188820	0	
ENSG00000105366	0	
ENSG00000214102	0	
ENSG00000165724	8.982354	
ENSG00000091972	0.9477157	
ENSG00000111817	0.454166667	
ENSG00000189241	25.62899	
ENSG00000228775	0.1030207	
ENSG00000187189	10.88004	
ENSG00000184640	52.68412	
ENSG00000127359	2.395485	
ENSG00000149582	4.626844	
ENSG00000234188	0	
ENSG00000148399	6.308413	
ENSG00000123500	0	
ENSG00000172139	0	
ENSG00000172425	4.626844	
ENSG00000006530	4.461482	
ENSG00000167279	0	
ENSG00000182154	27.43835	
ENSG00000132334	1.131981	
ENSG00000230744	0.5975199	
ENSG00000180745	0	
ENSG00000204990	0	
ENSG00000142512	0	
ENSG00000105370	0	
ENSG00000186766	0	
ENSG00000178425	2.90546	
ENSG00000174500	0	
ENSG00000214285	0	
ENSG00000187147	6.69483	
ENSG00000160318	0	
ENSG00000111816	0.3275232	
ENSG00000105374	0	
ENSG00000090263	8.434162	
ENSG00000114982	3.768814	
ENSG00000095587	0.2070482	
ENSG00000203943	0.1708614	
ENSG00000129657	14.13435	
ENSG00000114529	1.842156	
ENSG00000105379	1.790972222	
ENSG00000150760	2.899534	
ENSG00000130653	0.1733585	
ENSG00000203779	0	
ENSG00000186806	0.7110077	
ENSG00000142549	0.2255156	
ENSG00000157764	1.821806	
ENSG00000196843	2.398004	
ENSG00000167889	7.323558	
ENSG00000179213	0	
ENSG00000196591	30.54243	
ENSG00000117419	3.814583333	
ENSG00000118058	3.687356	
ENSG00000090266	63.12293	
ENSG00000154493	0	
ENSG00000176040	0.3618413	
ENSG00000155130	1.03232	
ENSG00000105383	0.4272213	
ENSG00000167283	27.75446	
ENSG00000163121	0	
ENSG00000133597	2.857484	
ENSG00000092931	5.672386	
ENSG00000171101	0	
ENSG00000144834	0.4416556	
ENSG00000161547	70.89466	
ENSG00000144827	12.71088	
ENSG00000168995	0	
ENSG00000178028	26.4596	
ENSG00000110344	3.123355	
ENSG00000181038	8.104049	
ENSG00000146966	1.43886	
ENSG00000171872	0	
ENSG00000160654	0	
ENSG00000129450	0	
ENSG00000148848	0.9923522	
ENSG00000165802	4.955955	
ENSG00000142544	2.986182	
ENSG00000121152	37.2504	
ENSG00000070495	2.974045	
ENSG00000112769	0.6943954	
ENSG00000198885	0	
ENSG00000203778	1.396451	
ENSG00000167286	0.767818	
ENSG00000188833	0.7727283	
ENSG00000129437	0	
ENSG00000182534	2.633045	
ENSG00000103200	0	
ENSG00000133606	3.139229	
ENSG00000188747	1.750929	
ENSG00000196517	3.198204	
ENSG00000198851	0	
ENSG00000074935	3.450834	
ENSG00000146955	0	
ENSG00000167759	0.3239534	
ENSG00000070526	0	
ENSG00000149573	0	
ENSG00000203780	0.1537155	
ENSG00000177494	0	
ENSG00000159214	2.086617	
ENSG00000070731	0.3321132	
ENSG00000186474	0	
ENSG00000160588	0.4738846	
ENSG00000204303	21.05679	
ENSG00000163597	21.05679	
ENSG00000112761	0	
ENSG00000153283	0.3153772	
ENSG00000089876	6.158475	
ENSG00000160593	0	
ENSG00000198435	0	
ENSG00000187609	0.5893077	
ENSG00000214140	0.4275952	
ENSG00000167757	0	
ENSG00000198113	6.698976	
ENSG00000149575	1.231224	
ENSG00000117411	33.80359	
ENSG00000161544	0.1102331	
ENSG00000177098	1.525604	
ENSG00000107949	24.28655	
ENSG00000188986	25.89253	
ENSG00000206532	99.82973	
ENSG00000129451	0.2413572	
ENSG00000177707	14.20557	
ENSG00000144028	12.96231	
ENSG00000197768	0	
ENSG00000188163	0	
ENSG00000213022	0	
ENSG00000230618	0	
ENSG00000157800	5.476945	
ENSG00000228980	0.1560836	
ENSG00000129667	0.868902	
ENSG00000117410	28.12464	
ENSG00000188229	76.31054	
ENSG00000006459	0.837882	
ENSG00000233198	0	
ENSG00000198569	0	
ENSG00000144021	23.54626	
ENSG00000010810	3.773844	
ENSG00000198230	0	
ENSG00000121570	0	
ENSG00000137648	0.2952838	
ENSG00000129673	0	
ENSG00000129455	0	
ENSG00000188690	3.631495	
ENSG00000197191	0.3610113	
ENSG00000163530	0	
ENSG00000212864	0.2210489	
ENSG00000135956	6.903798	
ENSG00000214294	0	
ENSG00000154485	0	
ENSG00000132768	17.82509	
ENSG00000214381	0	
ENSG00000110324	0	
ENSG00000234128	1.365314	
ENSG00000059378	4.366674	
ENSG00000056972	1.50039	
ENSG00000187713	18.89455	
ENSG00000188566	6.267615	
ENSG00000169035	0.1500466	
ENSG00000175931	6.528748	
ENSG00000117408	7.901445	
ENSG00000114487	0	
ENSG00000167755	14.03242	
ENSG00000138472	0	
ENSG00000176170	4.588099	
ENSG00000084090	29.6901	
ENSG00000158050	6.395887	
ENSG00000176058	2.095792	
ENSG00000137747	0	
ENSG00000163519	0	
ENSG00000176101	29.22196	
ENSG00000107938	8.792935	
ENSG00000175018	0	
ENSG00000188886	0	
ENSG00000117407	0.2030525	
ENSG00000163515	0	
ENSG00000228674	0	
ENSG00000167754	3.946799	
ENSG00000137726	18.08613	
ENSG00000059377	1.365314	
ENSG00000161542	14.62247	
ENSG00000184709	0	
ENSG00000176248	4.070063	
ENSG00000222040	0	
ENSG00000167749	0	
ENSG00000137731	0	
ENSG00000175029	3.995776	
ENSG00000064393	3.115387	
ENSG00000129646	1.432212	
ENSG00000197588	0	
ENSG00000225500	0	
ENSG00000185262	19.94491	
ENSG00000188883	0	
ENSG00000198919	7.309374	
ENSG00000236279	0	
ENSG00000214117	0.1213081	
ENSG00000165660	6.232906	
ENSG00000167751	0	
ENSG00000126091	3.007786	
ENSG00000203791	5.214158	
ENSG00000141576	0.3864557	
ENSG00000163507	5.523659	
ENSG00000146963	15.47692	
ENSG00000189319	2.882461	
ENSG00000129654	0	
ENSG00000164898	5.606803	
ENSG00000177103	0	
ENSG00000066135	18.38909	
ENSG00000009413	4.642736	
ENSG00000176884	0.3625441	
ENSG00000173214	2.796869	
ENSG00000142515	0	
ENSG00000157741	1.064899	
ENSG00000107902	8.238079	
ENSG00000144821	0	
ENSG00000174562	0	
ENSG00000186281	0.1050734	
ENSG00000065154	28.31134	
ENSG00000167748	0	
ENSG00000112394	1.403318	
ENSG00000180279	0.2600812	
ENSG00000167747	45.42164	
ENSG00000114455	0	
ENSG00000176978	6.921765	
ENSG00000110274	3.200763	
ENSG00000142511	0	
ENSG00000142513	0	
ENSG00000182022	0.1004841	
ENSG00000105948	3.396979	
ENSG00000182473	40.62065	
ENSG00000204646	0	
ENSG00000197498	8.928459	
ENSG00000114446	8.953664	
ENSG00000186919	0	
ENSG00000105939	4.095708	
ENSG00000105472	6.196503	
ENSG00000155115	4.670488	
ENSG00000177239	7.55271	
ENSG00000196776	2.908503	
ENSG00000146858	1.422266	
ENSG00000121898	0	
ENSG00000182687	0.3568649	
ENSG00000197355	5.209783	
ENSG00000154478	0	
ENSG00000161681	0.2866341	
ENSG00000142949	47.23723	
ENSG00000122778	0.3259183	
ENSG00000186318	0.869989	
ENSG00000235034	0.9198662	
ENSG00000186193	7.238553	
ENSG00000174501	0.1810104	
ENSG00000144015	0	
ENSG00000054179	0	
ENSG00000214128	0	
ENSG00000131409	10.39903	
ENSG00000154473	98.51438	
ENSG00000178922	0	
ENSG00000213023	0.3199901	
ENSG00000167881	21.13159	
ENSG00000229689	4.804121	
ENSG00000167257	4.27387	
ENSG00000144010	0	
ENSG00000107281	3.503689	
ENSG00000123505	1.116666667	
ENSG00000188816	1.001984	
ENSG00000188620	0.6509295	
ENSG00000180549	0	
ENSG00000180539	0	
ENSG00000114439	20.40178	
ENSG00000161677	6.790347	
ENSG00000204653	0	
ENSG00000138483	0	
ENSG00000105929	0.3883838	
ENSG00000160613	3.298269	
ENSG00000137145	9.466246	
ENSG00000102466	0	
ENSG00000167880	0	
ENSG00000155111	5.630072	
ENSG00000108504	4.461308	
ENSG00000198198	5.232072	
ENSG00000161671	27.25985	
ENSG00000196177	0.8237145	
ENSG00000214143	4.461308	
ENSG00000223526	1.029817	
ENSG00000149591	19.09919	
ENSG00000157703	0	
ENSG00000095574	3.53567	
ENSG00000142530	0.1905419	
ENSG00000114423	1.611996	
ENSG00000159479	7.571467	
ENSG00000115041	0.1778921	
ENSG00000122779	6.279403	
ENSG00000004809	0.3247478	
ENSG00000161533	5.526223	
ENSG00000203797	0.1555584	
ENSG00000053328	0	
ENSG00000086967	0	
ENSG00000179988	0.8358849	
ENSG00000203795	0	
ENSG00000119965	0.1509768	
ENSG00000214405	0	
ENSG00000170017	49.26136	
ENSG00000066322	25.44897	
ENSG00000122787	0	
ENSG00000197366	0	
ENSG00000203796	2.632529	
ENSG00000149577	3.903347	
ENSG00000142539	0.4631237	
ENSG00000010404	9.731392	
ENSG00000213185	1.117259	
ENSG00000170044	0	
ENSG00000168092	24.26202	
ENSG00000155066	0.1745352	
ENSG00000182158	2.688239	
ENSG00000107331	1.899448	
ENSG00000117399	55.90129	
ENSG00000169583	0	
ENSG00000188878	3.334053	
ENSG00000062822	29.43266	
ENSG00000163067	1.961149	
ENSG00000168438	0.2625	
ENSG00000138161	1.117259	
ENSG00000183559	0	
ENSG00000144802	5.177777778	
ENSG00000144026	6.054705	
ENSG00000148362	2.377777778	
ENSG00000214308	0	
ENSG00000204316	18.82579	
ENSG00000214402	0	
ENSG00000117400	0	
ENSG00000141569	2.121591	
ENSG00000157680	0	
ENSG00000144815	5.177777778	
ENSG00000105894	9.004205	
ENSG00000131408	1.034027778	
ENSG00000182504	0.9453043	
ENSG00000112290	2.118258	
ENSG00000132481	6.699306	
ENSG00000160584	1.645849	
ENSG00000107317	0.4674738	
ENSG00000144029	18.49195	
ENSG00000198454	0	
ENSG00000131400	0.1675289	
ENSG00000174166	3.165945	
ENSG00000114391	12.90003	
ENSG00000146360	0	
ENSG00000118137	0.9266318	
ENSG00000131401	0	
ENSG00000172005	0	
ENSG00000066422	8.880475	
ENSG00000181072	0.1084704	
ENSG00000066056	0	
ENSG00000081154	4.186805556	
ENSG00000236338	0	
ENSG00000131398	1.032892	
ENSG00000163060	0.3621097	
ENSG00000184925	1.460221	
ENSG00000174173	5.147222222	
ENSG00000132471	3.83593	
ENSG00000231959	5.886219	
ENSG00000175841	0	
ENSG00000112367	2.154646	
ENSG00000232830	0.6116346	
ENSG00000228325	0	
ENSG00000105887	27.1279	
ENSG00000176919	0.2657158	
ENSG00000110245	0	
ENSG00000189320	0	
ENSG00000110244	0	
ENSG00000110243	0	
ENSG00000159069	18.37134	
ENSG00000138468	5.097157	
ENSG00000187908	0.1350329	
ENSG00000232747	0	
ENSG00000117395	9.856371	
ENSG00000224607	0	
ENSG00000092929	6.689936	
ENSG00000178932	0	
ENSG00000081148	0.1190149	
ENSG00000127191	10.04018	
ENSG00000214334	0	
ENSG00000155085	0.2890604	
ENSG00000186973	0.29876	
ENSG00000112365	2.927777778	
ENSG00000107223	46.21849	
ENSG00000132478	3.107871	
ENSG00000166033	4.414954	
ENSG00000109917	4.019313	
ENSG00000177943	3.829001	
ENSG00000132475	84.05732	
ENSG00000137656	4.483732	
ENSG00000117394	13.50593	
ENSG00000054148	28.92889	
ENSG00000108479	5.902812	
ENSG00000105357	5.038855	
ENSG00000155561	12.10802	
ENSG00000107679	2.94919	
ENSG00000232434	0	
ENSG00000164011	4.024754	
ENSG00000161652	0	
ENSG00000135596	9.281695	
ENSG00000182985	4.278336	
ENSG00000204666	0.1528084	
ENSG00000204361	0	
ENSG00000164010	2.534182	
ENSG00000135587	2.081889	
ENSG00000177868	5.548399	
ENSG00000137634	0	
ENSG00000080802	2.046567	
ENSG00000142528	5.205725	
ENSG00000146857	0	
ENSG00000224824	0	
ENSG00000095110	0	
ENSG00000185250	0	
ENSG00000164008	6.68244	
ENSG00000153574	10.80032	
ENSG00000076043	49.30313	
ENSG00000196642	29.90321	
ENSG00000154175	0	
ENSG00000135535	22.54267	
ENSG00000076053	7.791369	
ENSG00000180425	3.961917	
ENSG00000203798	0	
ENSG00000166741	125.5246	
ENSG00000105875	1.790046	
ENSG00000213213	29.90321	
ENSG00000146859	0	
ENSG00000172071	1.596115	
ENSG00000203799	0	
ENSG00000117385	1.213888889	
ENSG00000229974	0	
ENSG00000114354	45.12822	
ENSG00000105053	2.754241	
ENSG00000172073	1.463774	
ENSG00000164007	0	
ENSG00000109906	0	
ENSG00000161643	0	
ENSG00000144820	0	
ENSG00000132470	3.768884	
ENSG00000177984	0	
ENSG00000138162	0.4070825	
ENSG00000169136	2.269465	
ENSG00000183137	1.931211	
