ENSEMBL ID	name
ENSG00000214736	TOMM6
ENSG00000214753	HNRNPUL2
ENSG00000214860	EVPLL
ENSG00000215021	PHB2
ENSG00000215251	FASTKD5
ENSG00000215301	DDX3X
ENSG00000215305	VPS16
ENSG00000215425	SNORD84
ENSG00000215472	RPL17
ENSG00000215699	BX511012.1
ENSG00000216490	IFI30
ENSG00000217930	PAM16
ENSG00000218891	ZNF579
ENSG00000221823	PPP3R1
ENSG00000221869	CEBPD
ENSG00000221899	C14orf181
ENSG00000221914	PPP2R2A
ENSG00000221926	TRIM16
ENSG00000221968	FADS3
ENSG00000223496	EXOSC6
ENSG00000224051	GLTPD1
ENSG00000224694	NA
ENSG00000225748	CR759761.2
ENSG00000225830	ERCC6
ENSG00000225921	NOL7
ENSG00000226492	BX088650.2
ENSG00000227345	PARG
ENSG00000228253	J01415.25
ENSG00000228716	DHFR
ENSG00000230989	HSBP1
ENSG00000232119	MCTS1
ENSG00000233927	RPS28
ENSG00000235657	CR388220.8
ENSG00000236222	CR759786.10
ENSG00000237289	CKMT1B
ENSG00000239264	TXNDC5
ENSG00000239306	RBM14
ENSG00000239672	NME1
ENSG00000239789	MRPS17
ENSG00000239900	ADSL
ENSG00000240303	ACAD11
ENSG00000240344	PPIL3
ENSG00000240682	ISY1
ENSG00000240857	RDH14
ENSG00000240972	MIF
ENSG00000241058	NSUN6
ENSG00000241360	PDXP
ENSG00000241468	ATP5J2
ENSG00000241519	UBE2J1
ENSG00000241553	ARPC4
ENSG00000241837	ATP5O
ENSG00000241945	PWP2
ENSG00000241962	C2orf15
ENSG00000241973	PI4KA
ENSG00000241978	AKAP2
ENSG00000242028	C15orf63
ENSG00000242247	ARFGAP3
ENSG00000242265	PEG10
ENSG00000242372	EIF6
ENSG00000242485	MRPL20
ENSG00000242612	DECR2
ENSG00000243477	NAT6
ENSG00000243646	IL10RB
ENSG00000243667	WDR92
ENSG00000243725	TTC4
ENSG00000243927	MRPS6
ENSG00000243943	ZNF512
ENSG00000244005	NFS1
ENSG00000244038	DDOST
ENSG00000244045	TMEM199
ENSG00000244462	RBM12
ENSG00000244509	APOBEC3C
ENSG00000247596	TWF2
ENSG00000248098	BCKDHA
ENSG00000248852	NA
ENSG00000249115	HAUS5
ENSG00000249398	AC092037.3
ENSG00000249529	NA
ENSG00000249714	NA
ENSG00000249915	PDCD6
ENSG00000250317	C4orf52
ENSG00000250477	NA
ENSG00000250683	AL391868.1
sp|O75396|SC22B_HUMAN	NA
sp|P49454|CENPF_HUMAN	NA
sp|P58107|EPIPL_HUMAN	NA
sp|Q2VPB7|YK046_HUMAN	NA
sp|Q6SPF0|SAMD1_HUMAN	NA
sp|Q96SB3|NEB2_HUMAN	NA
sp|Q9H853|TBA4B_HUMAN	NA
sp|Q9UBF2|COPG2_HUMAN	NA
sp|Q9Y2S7|PDIP2_HUMAN	NA
CONT_ENSEMBL:ENSBTAP00000001528	NA
CONT_ENSEMBL:ENSBTAP00000007350	NA
CONT_ENSEMBL:ENSBTAP00000016242	NA
CONT_ENSEMBL:ENSBTAP00000024146	NA
CONT_ENSEMBL:ENSBTAP00000025008	NA
CONT_H-INV:HIT000015463	NA
CONT_P00761	NA
CONT_P01966	NA
CONT_P02584	NA
CONT_P02769	NA
CONT_P04264	NA
CONT_P05784	NA
CONT_P05787	NA
CONT_P10096	NA
CONT_P12763	NA
CONT_P13645	NA
CONT_P15497	NA
CONT_P15636	NA
CONT_P17690	NA
CONT_P34955	NA
CONT_P35900	NA
CONT_P60712	NA
CONT_P62894	NA
CONT_P81644	NA
CONT_Q2UVX4	NA
CONT_Q2YDI2	NA
CONT_Q3KNV1	NA
CONT_Q3SX09	NA
CONT_Q3SX14	NA
CONT_Q3SX28	NA
CONT_Q3SZH5	NA
CONT_Q3SZV7	NA
CONT_Q3ZBD7	NA
CONT_Q6IME9	NA
CONT_Q95121	NA
CONT_Q9TRI1	NA
CONT_Q9TT36	NA
DECOY_ENSG00000005810	NA
DECOY_ENSG00000017797	NA
DECOY_ENSG00000054654	NA
DECOY_ENSG00000068831	NA
DECOY_ENSG00000089177	NA
DECOY_ENSG00000107593	NA
DECOY_ENSG00000108021	NA
DECOY_ENSG00000110076	NA
DECOY_ENSG00000111799	NA
DECOY_ENSG00000112337	NA
DECOY_ENSG00000114019	NA
DECOY_ENSG00000115307	NA
DECOY_ENSG00000115904	NA
DECOY_ENSG00000117266	NA
DECOY_ENSG00000117411	NA
DECOY_ENSG00000124942	NA
DECOY_ENSG00000130726	NA
DECOY_ENSG00000136824	NA
DECOY_ENSG00000146216	NA
DECOY_ENSG00000146950	NA
DECOY_ENSG00000151150	NA
DECOY_ENSG00000151835	NA
DECOY_ENSG00000154358	NA
DECOY_ENSG00000162402	NA
DECOY_ENSG00000162576	NA
DECOY_ENSG00000163029	NA
DECOY_ENSG00000170776	NA
DECOY_ENSG00000173230	NA
DECOY_ENSG00000175216	NA
DECOY_ENSG00000178307	NA
DECOY_ENSG00000183530	NA
DECOY_ENSG00000197037	NA
DECOY_ENSG00000197102	NA
DECOY_ENSG00000198947	NA
DECOY_ENSG00000243156	NA
DECOY_sp|P49454|CENPF_HUMAN	NA
DECOY_sp|P98088|MUC5A_HUMAN	NA
DECOY_sp|Q96PY0|K1908_HUMAN	NA
